source,value,timestamp
temperature{room="living_room"},5199.999301100051,1556733362200.0
temperature{room="bathroom"},1000.0,1556675407000.0
temperature{room="corridor"},5000.092600617794,1556675396000.0
humidity{room="corridor"},5000.337083659884,1556730580000.0
humidity{room="kitchen"},5000.0,1556730580000.0
humidity{room="bathroom"},15000.040300039127,1556868540000.0
temperature{room="kitchen"},5000.130463368989,1556730585000.0
temperature{room="living_room"},5199.924208643825,1556733367400.0
temperature{room="bathroom"},1000.0,1556675408000.0
temperature{room="corridor"},5000.0049948625,1556675397000.0
humidity{room="corridor"},4999.844320893037,1556730585000.0
humidity{room="kitchen"},5000.0,1556730585000.0
humidity{room="bathroom"},14999.93141710116,1556868555000.0
temperature{room="kitchen"},5000.018314866325,1556730590000.0
temperature{room="living_room"},5199.821807752303,1556733372600.0
temperature{room="bathroom"},1000.0,1556675409000.0
temperature{room="corridor"},4999.9325865935525,1556675398000.0
humidity{room="corridor"},5000.473073750655,1556730590000.0
humidity{room="kitchen"},5000.0,1556730590000.0
humidity{room="bathroom"},14999.944601921028,1556868570000.0
temperature{room="kitchen"},4999.88078421229,1556730595000.0
temperature{room="living_room"},5200.168615769118,1556733377800.0
temperature{room="bathroom"},1000.0,1556675410000.0
temperature{room="corridor"},5000.005604928265,1556675399000.0
humidity{room="corridor"},4999.678555213183,1556730595000.0
humidity{room="kitchen"},5000.0,1556730595000.0
humidity{room="bathroom"},14999.878323746354,1556868585000.0
temperature{room="kitchen"},5000.059441391264,1556730600000.0
temperature{room="living_room"},5199.83428411203,1556733383000.0
temperature{room="bathroom"},1000.0,1556675411000.0
temperature{room="corridor"},5000.009179885787,1556675400000.0
humidity{room="corridor"},5000.219926414179,1556730600000.0
humidity{room="kitchen"},5000.0,1556730600000.0
humidity{room="bathroom"},15000.089025485157,1556868600000.0
temperature{room="kitchen"},4999.874483778213,1556730605000.0
temperature{room="living_room"},5199.873348833808,1556733388200.0
temperature{room="bathroom"},1000.0,1556675412000.0
temperature{room="corridor"},5000.046517124267,1556675401000.0
humidity{room="corridor"},5000.020643006051,1556730605000.0
humidity{room="kitchen"},5000.0,1556730605000.0
humidity{room="bathroom"},15000.034528243812,1556868615000.0
temperature{room="kitchen"},5000.027757831541,1556730610000.0
temperature{room="living_room"},5200.347040068432,1556733393400.0
temperature{room="bathroom"},1000.0,1556675413000.0
temperature{room="corridor"},5000.015728734064,1556675402000.0
humidity{room="corridor"},4999.76069316526,1556730610000.0
humidity{room="kitchen"},5000.0,1556730610000.0
humidity{room="bathroom"},15000.120673633995,1556868630000.0
temperature{room="kitchen"},4999.961251900784,1556730615000.0
temperature{room="living_room"},5200.046159841523,1556733398600.0
temperature{room="bathroom"},1000.0,1556675414000.0
temperature{room="corridor"},5000.045755841261,1556675403000.0
humidity{room="corridor"},4999.544284447871,1556730615000.0
humidity{room="kitchen"},5000.0,1556730615000.0
humidity{room="bathroom"},15000.103511557048,1556868645000.0
temperature{room="kitchen"},5000.070161573997,1556730620000.0
temperature{room="living_room"},5199.953393960561,1556733403800.0
temperature{room="bathroom"},1000.0,1556675415000.0
temperature{room="corridor"},5000.043021547584,1556675404000.0
humidity{room="corridor"},4999.641729790319,1556730620000.0
humidity{room="kitchen"},5000.0,1556730620000.0
humidity{room="bathroom"},14999.851874643824,1556868660000.0
temperature{room="kitchen"},5000.033895611018,1556730625000.0
temperature{room="living_room"},5199.943280782094,1556733409000.0
temperature{room="bathroom"},1000.0,1556675416000.0
temperature{room="corridor"},5000.005741218896,1556675405000.0
humidity{room="corridor"},5000.0817044289115,1556730625000.0
humidity{room="kitchen"},5000.0,1556730625000.0
humidity{room="bathroom"},14999.845505167963,1556868675000.0
temperature{room="kitchen"},4999.8401714346255,1556730630000.0
temperature{room="living_room"},5200.163921855443,1556733414200.0
temperature{room="bathroom"},1000.0,1556675417000.0
temperature{room="corridor"},4999.932039023551,1556675406000.0
humidity{room="corridor"},4999.727861252432,1556730630000.0
humidity{room="kitchen"},5000.0,1556730630000.0
humidity{room="bathroom"},14999.877242210872,1556868690000.0
temperature{room="kitchen"},4999.955693877098,1556730635000.0
temperature{room="living_room"},5199.992414172853,1556733419400.0
temperature{room="bathroom"},1000.0,1556675418000.0
temperature{room="corridor"},4999.9484973574945,1556675407000.0
humidity{room="corridor"},4999.995725702494,1556730635000.0
humidity{room="kitchen"},5000.0,1556730635000.0
humidity{room="bathroom"},15000.109155311544,1556868705000.0
temperature{room="kitchen"},5000.120858387476,1556730640000.0
temperature{room="living_room"},5199.902839467835,1556733424600.0
temperature{room="bathroom"},1000.0,1556675419000.0
temperature{room="corridor"},4999.988436531194,1556675408000.0
humidity{room="corridor"},5000.077336359783,1556730640000.0
humidity{room="kitchen"},5000.0,1556730640000.0
humidity{room="bathroom"},14999.891572452552,1556868720000.0
temperature{room="kitchen"},5000.114752419212,1556730645000.0
temperature{room="living_room"},5199.936441254468,1556733429800.0
temperature{room="bathroom"},1000.0,1556675420000.0
temperature{room="corridor"},5000.03784804913,1556675409000.0
humidity{room="corridor"},4999.929288993875,1556730645000.0
humidity{room="kitchen"},5000.0,1556730645000.0
humidity{room="bathroom"},15000.091344724884,1556868735000.0
temperature{room="kitchen"},4999.902483408997,1556730650000.0
temperature{room="living_room"},5199.95492346193,1556733435000.0
temperature{room="bathroom"},1000.0,1556675421000.0
temperature{room="corridor"},4999.9870040191945,1556675410000.0
humidity{room="corridor"},4999.979787542023,1556730650000.0
humidity{room="kitchen"},5000.0,1556730650000.0
humidity{room="bathroom"},14999.913590589746,1556868750000.0
temperature{room="kitchen"},4999.9207340557405,1556730655000.0
temperature{room="living_room"},5200.092868424877,1556733440200.0
temperature{room="bathroom"},1000.0,1556675422000.0
temperature{room="corridor"},5000.0017699329765,1556675411000.0
humidity{room="corridor"},5000.140819733975,1556730655000.0
humidity{room="kitchen"},5000.0,1556730655000.0
humidity{room="bathroom"},15000.027876901202,1556868765000.0
temperature{room="kitchen"},5000.06273734469,1556730660000.0
temperature{room="living_room"},5199.87811937306,1556733445400.0
temperature{room="bathroom"},1000.0,1556675423000.0
temperature{room="corridor"},5000.053915192605,1556675412000.0
humidity{room="corridor"},5000.182093084197,1556730660000.0
humidity{room="kitchen"},5000.0,1556730660000.0
humidity{room="bathroom"},15000.063659104007,1556868780000.0
temperature{room="kitchen"},5000.003899331986,1556730665000.0
temperature{room="living_room"},5200.119725228898,1556733450600.0
temperature{room="bathroom"},1000.0,1556675424000.0
temperature{room="corridor"},4999.976090407943,1556675413000.0
humidity{room="corridor"},5000.261772962876,1556730665000.0
humidity{room="kitchen"},5000.0,1556730665000.0
humidity{room="bathroom"},15000.034824376562,1556868795000.0
temperature{room="kitchen"},4999.981162376739,1556730670000.0
temperature{room="living_room"},5199.890940765828,1556733455800.0
temperature{room="bathroom"},1000.0,1556675425000.0
temperature{room="corridor"},4999.99591664244,1556675414000.0
humidity{room="corridor"},5000.047809940823,1556730670000.0
humidity{room="kitchen"},5000.0,1556730670000.0
humidity{room="bathroom"},15000.104945835714,1556868810000.0
temperature{room="kitchen"},4999.87367749544,1556730675000.0
temperature{room="living_room"},5200.067138313993,1556733461000.0
temperature{room="bathroom"},1000.0,1556675426000.0
temperature{room="corridor"},5000.071255789699,1556675415000.0
humidity{room="corridor"},5000.177492826565,1556730675000.0
humidity{room="kitchen"},5000.0,1556730675000.0
humidity{room="bathroom"},15000.08677041,1556868825000.0
temperature{room="kitchen"},4999.988553409187,1556730680000.0
temperature{room="living_room"},5200.151709594322,1556733466200.0
temperature{room="bathroom"},1000.0,1556675427000.0
temperature{room="corridor"},4999.981948407934,1556675416000.0
humidity{room="corridor"},4999.959006780606,1556730680000.0
humidity{room="kitchen"},5000.0,1556730680000.0
humidity{room="bathroom"},14999.972272784036,1556868840000.0
temperature{room="kitchen"},4999.998901574191,1556730685000.0
temperature{room="living_room"},5199.8380332457855,1556733471400.0
temperature{room="bathroom"},1000.0,1556675428000.0
temperature{room="corridor"},5000.054559651512,1556675417000.0
humidity{room="corridor"},4999.929038419776,1556730685000.0
humidity{room="kitchen"},5000.0,1556730685000.0
humidity{room="bathroom"},15000.010387789913,1556868855000.0
temperature{room="kitchen"},5000.137201201047,1556730690000.0
temperature{room="living_room"},5200.060062234052,1556733476600.0
temperature{room="bathroom"},1000.0,1556675429000.0
temperature{room="corridor"},4999.962505794778,1556675418000.0
humidity{room="corridor"},4999.943859515595,1556730690000.0
humidity{room="kitchen"},5000.0,1556730690000.0
humidity{room="bathroom"},15000.107076001186,1556868870000.0
temperature{room="kitchen"},5000.005302376661,1556730695000.0
temperature{room="living_room"},5200.095224804748,1556733481800.0
temperature{room="bathroom"},1000.0,1556675430000.0
temperature{room="corridor"},4999.927976831945,1556675419000.0
humidity{room="corridor"},5000.047122381628,1556730695000.0
humidity{room="kitchen"},5000.0,1556730695000.0
humidity{room="bathroom"},14999.998911381821,1556868885000.0
temperature{room="kitchen"},4999.837339271049,1556730700000.0
temperature{room="living_room"},5199.83755897499,1556733487000.0
temperature{room="bathroom"},1000.0,1556675431000.0
temperature{room="corridor"},4999.965866499278,1556675420000.0
humidity{room="corridor"},5000.103460498566,1556730700000.0
humidity{room="kitchen"},5000.0,1556730700000.0
humidity{room="bathroom"},14999.842771678128,1556868900000.0
temperature{room="kitchen"},4999.922501520257,1556730705000.0
temperature{room="living_room"},5200.004545157307,1556733492200.0
temperature{room="bathroom"},1000.0,1556675432000.0
temperature{room="corridor"},4999.988227823377,1556675421000.0
humidity{room="corridor"},5000.071847543078,1556730705000.0
humidity{room="kitchen"},5000.0,1556730705000.0
humidity{room="bathroom"},14999.981577054574,1556868915000.0
temperature{room="kitchen"},4999.945966244627,1556730710000.0
temperature{room="living_room"},5199.909587341015,1556733497400.0
temperature{room="bathroom"},1000.0,1556675433000.0
temperature{room="corridor"},5000.06336026165,1556675422000.0
humidity{room="corridor"},4999.747985146401,1556730710000.0
humidity{room="kitchen"},5000.0,1556730710000.0
humidity{room="bathroom"},14999.809837782548,1556868930000.0
temperature{room="kitchen"},5000.142273870799,1556730715000.0
temperature{room="living_room"},5199.846369492239,1556733502600.0
temperature{room="bathroom"},1000.0,1556675434000.0
temperature{room="corridor"},5000.01427331504,1556675423000.0
humidity{room="corridor"},4999.82647285636,1556730715000.0
humidity{room="kitchen"},5000.0,1556730715000.0
humidity{room="bathroom"},14999.89290383212,1556868945000.0
temperature{room="kitchen"},4999.820575321892,1556730720000.0
temperature{room="living_room"},5199.935986584644,1556733507800.0
temperature{room="bathroom"},1000.0,1556675435000.0
temperature{room="corridor"},4999.998008356899,1556675424000.0
humidity{room="corridor"},5000.069692108866,1556730720000.0
humidity{room="kitchen"},5000.0,1556730720000.0
humidity{room="bathroom"},14999.72848406096,1556868960000.0
temperature{room="kitchen"},4999.975216685205,1556730725000.0
temperature{room="living_room"},5200.037491633794,1556733513000.0
temperature{room="bathroom"},1000.0,1556675436000.0
temperature{room="corridor"},5000.054388867312,1556675425000.0
humidity{room="corridor"},5000.381655385664,1556730725000.0
humidity{room="kitchen"},5000.0,1556730725000.0
humidity{room="bathroom"},14999.95386142828,1556868975000.0
temperature{room="kitchen"},5000.010068177818,1556730730000.0
temperature{room="living_room"},5200.111307142896,1556733518200.0
temperature{room="bathroom"},1000.0,1556675437000.0
temperature{room="corridor"},5000.076693861923,1556675426000.0
humidity{room="corridor"},5000.244288658374,1556730730000.0
humidity{room="kitchen"},5000.0,1556730730000.0
humidity{room="bathroom"},14999.98118443452,1556868990000.0
temperature{room="kitchen"},4999.949920371364,1556730735000.0
temperature{room="living_room"},5199.997301830467,1556733523400.0
temperature{room="bathroom"},1000.0,1556675438000.0
temperature{room="corridor"},5000.049776054899,1556675427000.0
humidity{room="corridor"},4999.8151904806355,1556730735000.0
humidity{room="kitchen"},5000.0,1556730735000.0
humidity{room="bathroom"},15000.08200806508,1556869005000.0
temperature{room="kitchen"},5000.088485858261,1556730740000.0
temperature{room="living_room"},5200.076821591463,1556733528600.0
temperature{room="bathroom"},1000.0,1556675439000.0
temperature{room="corridor"},5000.122301809951,1556675428000.0
humidity{room="corridor"},4999.993868147859,1556730740000.0
humidity{room="kitchen"},5000.0,1556730740000.0
humidity{room="bathroom"},14999.984336859832,1556869020000.0
temperature{room="kitchen"},4999.93424912904,1556730745000.0
temperature{room="living_room"},5200.023927425405,1556733533800.0
temperature{room="bathroom"},1000.0,1556675440000.0
temperature{room="corridor"},4999.984275499296,1556675429000.0
humidity{room="corridor"},5000.127282871026,1556730745000.0
humidity{room="kitchen"},5000.0,1556730745000.0
humidity{room="bathroom"},15000.139591572757,1556869035000.0
temperature{room="kitchen"},5000.06043494073,1556730750000.0
temperature{room="living_room"},5200.150242659825,1556733539000.0
temperature{room="bathroom"},1000.0,1556675441000.0
temperature{room="corridor"},4999.935544277782,1556675430000.0
humidity{room="corridor"},5000.389470982786,1556730750000.0
humidity{room="kitchen"},5000.0,1556730750000.0
humidity{room="bathroom"},14999.865141499651,1556869050000.0
temperature{room="kitchen"},5000.006995948031,1556730755000.0
temperature{room="living_room"},5199.960498002002,1556733544200.0
temperature{room="bathroom"},1000.0,1556675442000.0
temperature{room="corridor"},5000.007967571476,1556675431000.0
humidity{room="corridor"},4999.651241811238,1556730755000.0
humidity{room="kitchen"},5000.0,1556730755000.0
humidity{room="bathroom"},14999.925371137506,1556869065000.0
temperature{room="kitchen"},4999.976085819339,1556730760000.0
temperature{room="living_room"},5200.002276698431,1556733549400.0
temperature{room="bathroom"},1000.0,1556675443000.0
temperature{room="corridor"},4999.971481784881,1556675432000.0
humidity{room="corridor"},5000.003161056098,1556730760000.0
humidity{room="kitchen"},5000.0,1556730760000.0
humidity{room="bathroom"},14999.875514100073,1556869080000.0
temperature{room="kitchen"},5000.157927918279,1556730765000.0
temperature{room="living_room"},5199.924858755129,1556733554600.0
temperature{room="bathroom"},1000.0,1556675444000.0
temperature{room="corridor"},5000.009190248638,1556675433000.0
humidity{room="corridor"},4999.500525354124,1556730765000.0
humidity{room="kitchen"},5000.0,1556730765000.0
humidity{room="bathroom"},14999.90875013333,1556869095000.0
temperature{room="kitchen"},5000.070637993639,1556730770000.0
temperature{room="living_room"},5199.9184751787925,1556733559800.0
temperature{room="bathroom"},1000.0,1556675445000.0
temperature{room="corridor"},5000.0028561965555,1556675434000.0
humidity{room="corridor"},5000.079167509627,1556730770000.0
humidity{room="kitchen"},5000.0,1556730770000.0
humidity{room="bathroom"},15000.06260950468,1556869110000.0
temperature{room="kitchen"},4999.939029718334,1556730775000.0
temperature{room="living_room"},5199.996450443937,1556733565000.0
temperature{room="bathroom"},1000.0,1556675446000.0
temperature{room="corridor"},4999.994671068772,1556675435000.0
humidity{room="corridor"},5000.072527871277,1556730775000.0
humidity{room="kitchen"},5000.0,1556730775000.0
humidity{room="bathroom"},15000.04130281596,1556869125000.0
temperature{room="kitchen"},4999.998357423998,1556730780000.0
temperature{room="living_room"},5200.137016236943,1556733570200.0
temperature{room="bathroom"},1000.0,1556675447000.0
temperature{room="corridor"},4999.965977602787,1556675436000.0
humidity{room="corridor"},5000.56980968612,1556730780000.0
humidity{room="kitchen"},5000.0,1556730780000.0
humidity{room="bathroom"},14999.99726381626,1556869140000.0
temperature{room="kitchen"},5000.080928328735,1556730785000.0
temperature{room="living_room"},5199.859698947467,1556733575400.0
temperature{room="bathroom"},1000.0,1556675448000.0
temperature{room="corridor"},5000.019541420805,1556675437000.0
humidity{room="corridor"},4999.308578702575,1556730785000.0
humidity{room="kitchen"},5000.0,1556730785000.0
humidity{room="bathroom"},15000.06077672239,1556869155000.0
temperature{room="kitchen"},5000.027825405926,1556730790000.0
temperature{room="living_room"},5200.052386290302,1556733580600.0
temperature{room="bathroom"},1000.0,1556675449000.0
temperature{room="corridor"},4999.981287716677,1556675438000.0
humidity{room="corridor"},5000.150709335536,1556730790000.0
humidity{room="kitchen"},5000.0,1556730790000.0
humidity{room="bathroom"},14999.956951734683,1556869170000.0
temperature{room="kitchen"},5000.0413994359415,1556730795000.0
temperature{room="living_room"},5199.87390075396,1556733585800.0
temperature{room="bathroom"},1000.0,1556675450000.0
temperature{room="corridor"},4999.978088677767,1556675439000.0
humidity{room="corridor"},4999.970641192749,1556730795000.0
humidity{room="kitchen"},5000.0,1556730795000.0
humidity{room="bathroom"},14999.934609122709,1556869185000.0
temperature{room="kitchen"},5000.01077302424,1556730800000.0
temperature{room="living_room"},5200.14648564652,1556733591000.0
temperature{room="bathroom"},1000.0,1556675451000.0
temperature{room="corridor"},4999.958283221423,1556675440000.0
humidity{room="corridor"},4999.514966646363,1556730800000.0
humidity{room="kitchen"},5000.0,1556730800000.0
humidity{room="bathroom"},14999.823515115759,1556869200000.0
temperature{room="kitchen"},4999.894956043573,1556730805000.0
temperature{room="living_room"},5200.090621129212,1556733596200.0
temperature{room="bathroom"},1000.0,1556675452000.0
temperature{room="corridor"},4999.931021884831,1556675441000.0
humidity{room="corridor"},4999.9648162307985,1556730805000.0
humidity{room="kitchen"},5000.0,1556730805000.0
humidity{room="bathroom"},15000.110576705973,1556869215000.0
temperature{room="kitchen"},4999.997323572284,1556730810000.0
temperature{room="living_room"},5199.914596029649,1556733601400.0
temperature{room="bathroom"},1000.0,1556675453000.0
temperature{room="corridor"},5000.049415896245,1556675442000.0
humidity{room="corridor"},5000.181825215434,1556730810000.0
humidity{room="kitchen"},5000.0,1556730810000.0
humidity{room="bathroom"},15000.06185150852,1556869230000.0
temperature{room="kitchen"},5000.054875093409,1556730815000.0
temperature{room="living_room"},5200.110269029307,1556733606600.0
temperature{room="bathroom"},1000.0,1556675454000.0
temperature{room="corridor"},5000.064788761652,1556675443000.0
humidity{room="corridor"},5000.083710748197,1556730815000.0
humidity{room="kitchen"},5000.0,1556730815000.0
humidity{room="bathroom"},14999.883629552101,1556869245000.0
temperature{room="kitchen"},4999.945855883953,1556730820000.0
temperature{room="living_room"},5199.920273912532,1556733611800.0
temperature{room="bathroom"},1000.0,1556675455000.0
temperature{room="corridor"},5000.0077091971025,1556675444000.0
humidity{room="corridor"},5000.285215030462,1556730820000.0
humidity{room="kitchen"},5000.0,1556730820000.0
humidity{room="bathroom"},15000.111668424845,1556869260000.0
temperature{room="kitchen"},4999.920426452903,1556730825000.0
temperature{room="living_room"},5200.091267170154,1556733617000.0
temperature{room="bathroom"},1000.0,1556675456000.0
temperature{room="corridor"},4999.950672761887,1556675445000.0
humidity{room="corridor"},4999.9359497539435,1556730825000.0
humidity{room="kitchen"},5000.0,1556730825000.0
humidity{room="bathroom"},14999.965371446471,1556869275000.0
temperature{room="kitchen"},4999.925471132942,1556730830000.0
temperature{room="living_room"},5199.956544341109,1556733622200.0
temperature{room="bathroom"},1000.0,1556675457000.0
temperature{room="corridor"},4999.929318047688,1556675446000.0
humidity{room="corridor"},4999.663995738935,1556730830000.0
humidity{room="kitchen"},5000.0,1556730830000.0
humidity{room="bathroom"},15000.096956086627,1556869290000.0
temperature{room="kitchen"},4999.874404964789,1556730835000.0
temperature{room="living_room"},5200.144406192136,1556733627400.0
temperature{room="bathroom"},1000.0,1556675458000.0
temperature{room="corridor"},4999.976125149014,1556675447000.0
humidity{room="corridor"},5000.151007983461,1556730835000.0
humidity{room="kitchen"},5000.0,1556730835000.0
humidity{room="bathroom"},14999.951331969167,1556869305000.0
temperature{room="kitchen"},5000.024607047459,1556730840000.0
temperature{room="living_room"},5200.075913912242,1556733632600.0
temperature{room="bathroom"},1000.0,1556675459000.0
temperature{room="corridor"},5000.107051015624,1556675448000.0
humidity{room="corridor"},5000.049855393537,1556730840000.0
humidity{room="kitchen"},5000.0,1556730840000.0
humidity{room="bathroom"},14999.942041733782,1556869320000.0
temperature{room="kitchen"},5000.03768071454,1556730845000.0
temperature{room="living_room"},5199.90330577819,1556733637800.0
temperature{room="bathroom"},1000.0,1556675460000.0
temperature{room="corridor"},5000.027341576466,1556675449000.0
humidity{room="corridor"},5000.503225383462,1556730845000.0
humidity{room="kitchen"},5000.0,1556730845000.0
humidity{room="bathroom"},15000.132453549382,1556869335000.0
temperature{room="kitchen"},5000.0529558873195,1556730850000.0
temperature{room="living_room"},5200.078673191241,1556733643000.0
temperature{room="bathroom"},1000.0,1556675461000.0
temperature{room="corridor"},4999.954868995963,1556675450000.0
humidity{room="corridor"},5000.243265512453,1556730850000.0
humidity{room="kitchen"},5000.0,1556730850000.0
humidity{room="bathroom"},14999.893388236376,1556869350000.0
temperature{room="kitchen"},4999.975874061461,1556730855000.0
temperature{room="living_room"},5200.094727776136,1556733648200.0
temperature{room="bathroom"},1000.0,1556675462000.0
temperature{room="corridor"},5000.054924256862,1556675451000.0
humidity{room="corridor"},5000.079831544326,1556730855000.0
humidity{room="kitchen"},5000.0,1556730855000.0
humidity{room="bathroom"},15000.017994431644,1556869365000.0
temperature{room="kitchen"},5000.195897015903,1556730860000.0
temperature{room="living_room"},5200.066384899382,1556733653400.0
temperature{room="bathroom"},1000.0,1556675463000.0
temperature{room="corridor"},5000.065046080598,1556675452000.0
humidity{room="corridor"},5000.01125499177,1556730860000.0
humidity{room="kitchen"},5000.0,1556730860000.0
humidity{room="bathroom"},14999.987084959801,1556869380000.0
temperature{room="kitchen"},4999.957699573069,1556730865000.0
temperature{room="living_room"},5200.151334441306,1556733658600.0
temperature{room="bathroom"},1000.0,1556675464000.0
temperature{room="corridor"},5000.069263309413,1556675453000.0
humidity{room="corridor"},5000.069021193668,1556730865000.0
humidity{room="kitchen"},5000.0,1556730865000.0
humidity{room="bathroom"},15000.063131326728,1556869395000.0
temperature{room="kitchen"},4999.900464587247,1556730870000.0
temperature{room="living_room"},5200.029403171022,1556733663800.0
temperature{room="bathroom"},1000.0,1556675465000.0
temperature{room="corridor"},5000.077635668911,1556675454000.0
humidity{room="corridor"},4999.862503888073,1556730870000.0
humidity{room="kitchen"},5000.0,1556730870000.0
humidity{room="bathroom"},14999.9235256765,1556869410000.0
temperature{room="kitchen"},5000.143350576911,1556730875000.0
temperature{room="living_room"},5199.992466605949,1556733669000.0
temperature{room="bathroom"},1000.0,1556675466000.0
temperature{room="corridor"},4999.9440919203,1556675455000.0
humidity{room="corridor"},5000.392074729386,1556730875000.0
humidity{room="kitchen"},5000.0,1556730875000.0
humidity{room="bathroom"},15000.101849632005,1556869425000.0
temperature{room="kitchen"},5000.133816095363,1556730880000.0
temperature{room="living_room"},5200.086556476194,1556733674200.0
temperature{room="bathroom"},1000.0,1556675467000.0
temperature{room="corridor"},5000.029709219799,1556675456000.0
humidity{room="corridor"},5000.332604231208,1556730880000.0
humidity{room="kitchen"},5000.0,1556730880000.0
humidity{room="bathroom"},14999.949790118837,1556869440000.0
temperature{room="kitchen"},5000.0074059785875,1556730885000.0
temperature{room="living_room"},5199.976690198217,1556733679400.0
temperature{room="bathroom"},1000.0,1556675468000.0
temperature{room="corridor"},4999.919606922135,1556675457000.0
humidity{room="corridor"},4999.386220752914,1556730885000.0
humidity{room="kitchen"},5000.0,1556730885000.0
humidity{room="bathroom"},15000.004933417124,1556869455000.0
temperature{room="kitchen"},4999.982834631513,1556730890000.0
temperature{room="living_room"},5200.069227275284,1556733684600.0
temperature{room="bathroom"},1000.0,1556675469000.0
temperature{room="corridor"},5000.095158611194,1556675458000.0
humidity{room="corridor"},5000.3892632514335,1556730890000.0
humidity{room="kitchen"},5000.0,1556730890000.0
humidity{room="bathroom"},15000.090745131822,1556869470000.0
temperature{room="kitchen"},5000.129323332267,1556730895000.0
temperature{room="living_room"},5199.7661544171715,1556733689800.0
temperature{room="bathroom"},1000.0,1556675470000.0
temperature{room="corridor"},4999.955890269538,1556675459000.0
humidity{room="corridor"},5000.27083061969,1556730895000.0
humidity{room="kitchen"},5000.0,1556730895000.0
humidity{room="bathroom"},15000.049236154962,1556869485000.0
temperature{room="kitchen"},4999.810095359095,1556730900000.0
temperature{room="living_room"},5199.978319750499,1556733695000.0
temperature{room="bathroom"},1000.0,1556675471000.0
temperature{room="corridor"},5000.01013644989,1556675460000.0
humidity{room="corridor"},4999.7413976264725,1556730900000.0
humidity{room="kitchen"},5000.0,1556730900000.0
humidity{room="bathroom"},14999.958875295586,1556869500000.0
temperature{room="kitchen"},4999.797691819206,1556730905000.0
temperature{room="living_room"},5200.008299167923,1556733700200.0
temperature{room="bathroom"},1000.0,1556675472000.0
temperature{room="corridor"},4999.926981699697,1556675461000.0
humidity{room="corridor"},4999.77545752003,1556730905000.0
humidity{room="kitchen"},5000.0,1556730905000.0
humidity{room="bathroom"},15000.154052232338,1556869515000.0
temperature{room="kitchen"},5000.080907460488,1556730910000.0
temperature{room="living_room"},5199.999724109217,1556733705400.0
temperature{room="bathroom"},1000.0,1556675473000.0
temperature{room="corridor"},4999.963784696406,1556675462000.0
humidity{room="corridor"},5000.013338761735,1556730910000.0
humidity{room="kitchen"},5000.0,1556730910000.0
humidity{room="bathroom"},14999.982979471033,1556869530000.0
temperature{room="kitchen"},5000.020035976286,1556730915000.0
temperature{room="living_room"},5200.040757194298,1556733710600.0
temperature{room="bathroom"},1000.0,1556675474000.0
temperature{room="corridor"},4999.902335757161,1556675463000.0
humidity{room="corridor"},4999.768915407348,1556730915000.0
humidity{room="kitchen"},5000.0,1556730915000.0
humidity{room="bathroom"},14999.93354358426,1556869545000.0
temperature{room="kitchen"},5000.095527647357,1556730920000.0
temperature{room="living_room"},5200.075347666397,1556733715800.0
temperature{room="bathroom"},1000.0,1556675475000.0
temperature{room="corridor"},5000.069299242551,1556675464000.0
humidity{room="corridor"},4999.790894919637,1556730920000.0
humidity{room="kitchen"},5000.0,1556730920000.0
humidity{room="bathroom"},14999.84565930936,1556869560000.0
temperature{room="kitchen"},4999.928459654781,1556730925000.0
temperature{room="living_room"},5199.913127341165,1556733721000.0
temperature{room="bathroom"},1000.0,1556675476000.0
temperature{room="corridor"},5000.028468898315,1556675465000.0
humidity{room="corridor"},4999.663299597973,1556730925000.0
humidity{room="kitchen"},5000.0,1556730925000.0
humidity{room="bathroom"},14999.98854668902,1556869575000.0
temperature{room="kitchen"},4999.993336355518,1556730930000.0
temperature{room="living_room"},5200.052833278448,1556733726200.0
temperature{room="bathroom"},1000.0,1556675477000.0
temperature{room="corridor"},5000.066979051505,1556675466000.0
humidity{room="corridor"},4999.91623691896,1556730930000.0
humidity{room="kitchen"},5000.0,1556730930000.0
humidity{room="bathroom"},14999.866023732287,1556869590000.0
temperature{room="kitchen"},5000.009735137588,1556730935000.0
temperature{room="living_room"},5200.092763113244,1556733731400.0
temperature{room="bathroom"},1000.0,1556675478000.0
temperature{room="corridor"},5000.062995568923,1556675467000.0
humidity{room="corridor"},5000.065383441804,1556730935000.0
humidity{room="kitchen"},5000.0,1556730935000.0
humidity{room="bathroom"},14999.931134092012,1556869605000.0
temperature{room="kitchen"},5000.19231396482,1556730940000.0
temperature{room="living_room"},5200.031579573056,1556733736600.0
temperature{room="bathroom"},1000.0,1556675479000.0
temperature{room="corridor"},5000.000036306283,1556675468000.0
humidity{room="corridor"},5000.023800218043,1556730940000.0
humidity{room="kitchen"},5000.0,1556730940000.0
humidity{room="bathroom"},14999.946557242869,1556869620000.0
temperature{room="kitchen"},5000.058440353671,1556730945000.0
temperature{room="living_room"},5200.015056482406,1556733741800.0
temperature{room="bathroom"},1000.0,1556675480000.0
temperature{room="corridor"},5000.008185521562,1556675469000.0
humidity{room="corridor"},4999.387100016935,1556730945000.0
humidity{room="kitchen"},5000.0,1556730945000.0
humidity{room="bathroom"},15000.004168459041,1556869635000.0
temperature{room="kitchen"},5000.09031204955,1556730950000.0
temperature{room="living_room"},5200.037442731086,1556733747000.0
temperature{room="bathroom"},1000.0,1556675481000.0
temperature{room="corridor"},5000.059955288391,1556675470000.0
humidity{room="corridor"},5000.173661326642,1556730950000.0
humidity{room="kitchen"},5000.0,1556730950000.0
